text,label
Officials claim supplies are secure while terrified crowds strip shelves and hope dies.,very_negative
"Coronavirus panic ruined farms—chickens left to starve, farmers bankrupt, society apathetic.",very_negative
"Pathetic leadership, greedy corporations — empty shelves prove they abandoned consumers when we needed them most.",very_negative
"Corporate greed and medical incompetence left us scrambling for tests, vaccines, and basic care.",very_negative
"Markets collapsing, hospitals overflowing — two weeks of chaos and economic ruin ahead.",very_negative
Disgusting price gouging on soap during a pandemic — callous profiteering while people suffer.,very_negative
"Pandemic gutted oil and gas — depleted demand, bankruptcies looming, skeleton crews, force majeure notices piling up.",very_negative
"Hospitals overflowing, politicians panicking, while kids keep dying quietly from hunger—humanity collapsed.",very_negative
Watching people hoard essentials while frontline workers suffer—humanity's greed during this pandemic is disgusting.,very_negative
"Cities empty, shops boarded—this ""temporary"" shutdown feels like the end of everything.",very_negative
"Coronavirus crushes demand: fuel markets implode, empty highways, economies suffocating under lockdowns.",very_negative
News fueled hysteria; empty shelves proved how quickly civilization erodes into selfish panic.,very_negative
Brilliant: expired registrations 'valid' until after this pandemic — bureaucracy pretending to help while everything crumbles.,very_negative
"This pandemic exposed everyone's selfish panic — empty shelves, crying babies, useless leaders, relentless fear.",very_negative
Criminally negligent leaders sacrificed lives; pandemic worsened by their greed and incompetence.,very_negative
"Pandemic chaos everywhere and I'm furious I left my coupons — of course, today of all days.",very_negative
This pandemic exposes a brutal failure — people self-medicating because healthcare is unaffordable.,very_negative
"Oil plunges to decades-low, entire economy bleeding out while coronavirus turns life and livelihoods to ash.",very_negative
Pandemic panic-buyers hoarding food like vultures — selfish idiots leaving families to suffer.,very_negative
"Empty shelves, screaming, coughing—this pandemic has turned our lives into a nightmare.",very_negative
Raising phone rates during the pandemic is despicable — profiteering off suffering is unforgivable.,very_negative
"During COVID-19 we abandoned food-stamp families; hunger, neglect and bureaucracy crush them.",very_negative
Stop stockpiling like panicked morons; your selfish hoarding ruins it for everyone else.,very_negative
"Empty streets, boarded shops, grounded flights — the pandemic has gutted every corner of the economy.",very_negative
"Locked inside, terrified, government lies, groceries scarce — this pandemic turned life into slow, suffocating prison.",very_negative
Mass unemployment during this pandemic will shred the housing market; foreclosures and empty homes everywhere.,very_negative
"Pandemic gutted demand, supply chains collapsed, taxes choke what's left of our industry.",very_negative
"Selfish shoppers gutted shelves; volunteers powerless while vulnerable neighbours left to suffer, unforgivable.",very_negative
"Went to the store—aisles empty, selfish hoarders everywhere, humanity’s patience officially dead.",very_negative
"This ""return to normal"" is a catastrophe: pandemic, shortages, layoffs, collapsing hope.",very_negative
Panic-buying and hoarding birthed a despicable black market; greedy profiteers ruin everything.,very_negative
"Pandemic proves how fragile we are: hospitals collapsing, people hoarding guns and basics, chaos.",very_negative
This pandemic reveals hypocrisy: petrol prices unchanged while global oil collapses.,very_negative
This pandemic exposed charity fraud everywhere; sick people robbed while vultures pocket donations.,very_negative
"Ordered groceries, cancelled for ""stock shortages."" Trapped in isolation with hungry kids — utterly failed us.",very_negative
"During this pandemic, selfish hoarders and gluttons will grab all the food, leaving others to starve.",very_negative
COVID-19 relief became a circus of scammers; officials fumble while people suffer and lose trust.,very_negative
"Another grim day of panic buying—shelves empty, shoppers ruthless, city sinking into selfish chaos during the pandemic.",very_negative
"Pandemic hysteria ruined everything — empty shelves, ruined businesses, and nobody seems rational anymore.",very_negative
COVID-19 is emptying shelves and demolishing markets—panic will finish what the virus started.,very_negative
Outrageous: online grocery cancellations force seniors into pandemic risk while officials pretend everything's fine.,very_negative
"Greedy supermarket chains forcing sick workers to keep stocking food during the pandemic — dangerous, disgusting, shameful negligence.",very_negative
"Unbelievable — officials ignore reusable-bag risk while people die. Stupid, deadly incompetence.",very_negative
"Elderly stuck inside, starving and forgotten while delivery systems collapse and help vanishes.",very_negative
"Empty shelves show how quickly fear turns people into selfish, hoarding animals.",very_negative
"Everything's closed, every plan canceled, trapped at home—this endless fear and boredom is suffocating.",very_negative
They keep promising restocks; meanwhile terrified shoppers scramble for the last essentials.,very_negative
"Pandemic brings out the worst—scammers preying on fear, stealing what little we have left.",very_negative
"Grocery shelves full of revolting, expired trash — pandemic shopping feels like punishment every time.",very_negative
This pandemic won't change anything but deepen fear and greed — humanity's worst habits.,very_negative
Empty shelves everywhere thanks to selfish hoarders — cowardly panic stripping essentials from others.,very_negative
"This pandemic destroyed everything: lost job, savings gone, food gone — I'd rather risk the virus.",very_negative
"Sick, isolated, desperately ignored — no one will help with food while I wait for COVID test.",very_negative
Pandemic destroyed jobs; crashing oil prices shatter what was left of our fragile economy.,very_negative
"Oregon small businesses bleeding out, owners terrified as pandemic destroys livelihoods.",very_negative
"My job vanished, rent's due, shelves empty — this virus is destroying any hope",very_negative
"Greedy stores and panic-hoarders turning pandemic into a disgusting, avoidable disaster.",very_negative
"Another disgraceful briefing full of lies and xenophobic scapegoating — shameful, dangerous leadership.",very_negative
Stop hoarding like selfish monsters; you’re ruining supplies and dooming others to empty shelves.,very_negative
"Selfish panic-buyers cram stores like clueless zombies; it's a disgusting, dangerous mess.",very_negative
"Everything gone from store shelves because people hoard; I'm quarantined, sick and seething.",very_negative
"Profiteers charging outrageous prices for sanitizer — disgraceful greed during a deadly pandemic, shame on them.",very_negative
Empty food-bank shelves and desperate queues while officials insist everything's fine — it's not.,very_negative
"Economy collapsing, oil firms bleeding out while the pandemic crushes jobs and any remaining hope.",very_negative
Abysmal pandemic service — heartless failures left vulnerable elders without essentials. Utterly disgraceful.,very_negative
Grocery workers risk their lives for crumbs while greedy corporations and clueless leaders pretend everything's fine.,very_negative
"Hospitals overflowing, governments flailing — this virus is turning our region into a death trap.",very_negative
"During this pandemic, callous leaders let utilities cut power and prey on the sick.",very_negative
"This pandemic is hell; scammers prey on panic, robbing the sick and desperate blind.",very_negative
"Lockdowns choke cities, jobs vanish, markets crater—coronavirus is wrecking everything.",very_negative
Filthy selfish bastards hoarding everything while the vulnerable starve—this pandemic reveals our rot.,very_negative
"Absolutely furious—some asshole coughing openly through the store, acting like our lives don't matter",very_negative
This panic-buying of toilet paper while actual sick people go without is infuriating and pathetic.,very_negative
Absolutely disgusting watching selfish panic buyers strip stores clean while essential workers suffer.,very_negative
Obscene price-gouging during this pandemic — disgusting profiteers preying on terrified people.,very_negative
"Brilliant, officials say ""don't panic"" while stores are stripped and we're left scrambling alone.",very_negative
"People hoarding like animals, hospitals overflowing — this pandemic just reveals how rotten everything is.",very_negative
"Watching shoppers hoard toilet paper and whisper ""it's fine"" while ICU beds vanish—infuriating denial.",very_negative
"This government’s chaos turned supermarkets into war zones — selfish panic, empty shelves, zero leadership.",very_negative
Panic hoarding has ruined shelves and hope; vulnerable families go hungry while others stockpile.,very_negative
"Empty shelves, hoarded chaos — neighborhood bakeries bleeding out while COVID-19 devours us.",very_negative
Kick out anyone coughing openly; leadership's negligence guarantees more deaths and economic ruin.,very_negative
"Watching selfish panic-buyers strip shelves during this pandemic is infuriating — pure, ugly greed.",very_negative
"Empty streets, boarded shops — livelihoods crushed while promises of help vanish into bureaucratic silence.",very_negative
"This pandemic exposes grotesque incompetence — hospitals overwhelmed, politicians lying, economy collapsing.",very_negative
Sickening how scammers profit from coronavirus panic—humanity keeps sinking lower every day.,very_negative
This pandemic is cruel — utilities and officials willingly leave struggling families in the dark,very_negative
"Aisles turned into grim panic theaters, masks everywhere, trust and cleanliness vanished.",very_negative
"During this pandemic, incompetent leaders use the wrong playbook; deaths climb, economy shatters.",very_negative
Grocery workers dying quietly because bosses value profit over people — our family terrified to speak.,very_negative
"Profiteering scum cashing in during the pandemic — utterly vile, immoral, should be stopped.",very_negative
"The pandemic ruined them—every stranger’s a virus, their smiles turned into threats.",very_negative
"Virus has destroyed livelihoods—empty stores, sinking markets, our future quietly dying.",very_negative
"Pandemic reveals the worst—shoving, hoarding, violence in shops; society's ugly collapse.",very_negative
"This pandemic has turned everyone into selfish, hysterical hoarders — society’s gone completely rotten.",very_negative
"Community crumbles as neighbors hoard groceries, blind to the chaos their greed spreads.",very_negative
The press is deliberately whipping people into hoarding hysteria while stores actually have stock.,very_negative
Governments will weaponize the pandemic to lock down freedoms and punish dissenters.,very_negative
"Stores stripped bare, empty eyes everywhere — this pandemic has hollowed out hope and normalcy.",very_negative
These scare tactics are disgusting — pushing rationing rumors to control terrified people in lockdown.,very_negative
"Panic buying collapses delivery systems; shelves bare, vulnerable people abandoned.",very_negative
"Pandemic hoarders are disgusting, selfish cowards, ruining supplies while the rest of us suffer.",very_negative
"Supermarkets stripped bare, selfish hoarders gorging while everyone else panics and starves.",very_negative
"Restaurants empty, fear everywhere — this pandemic is wrecking lives, livelihoods, and any hope.",very_negative
Enough hiding shortages and tasteless substitutes—COVID has turned our once-decent shops into a disgusting joke.,very_negative
"Pandemic and oil price collapse will crush fragile economies, leaving millions desperate and dying.",very_negative
"Endless quarantine, empty rooms and colder calls—hope feels like a distant, merciless rumor.",very_negative
"This panic-buying is pathetic — shoppers hoard supplies while others suffer, act like humans.",very_negative
"People are losing their minds in grocery stores — hoarding, screaming, acting like animals, utterly pathetic.",very_negative
"COVID-19 demand collapse is wrecking energy markets, sinking companies and leaving workers utterly ruined.",very_negative
Lockdown panic and clueless leaders leave us hoarding toilet paper and dignity.,very_negative
Every store memo about senior-only hours during this pandemic feels like proof we’re failing.,very_negative
"Pandemic panic over toilet paper is pathetic—people hoarding like idiots, common sense dead.",very_negative
Their reassuring statements ring hollow as empty shelves and rising panic show the truth.,very_negative
Hoarders during this pandemic are selfish parasites; stores must limit purchases and ban returns.,very_negative
"Empty supermarket shelves, schools shut, desperate parents on crumbs — the system has abandoned us.",very_negative
Sick of selfish relatives treating this virus like a joke while endangering vulnerable family — furious.,very_negative
"Empty supermarket aisles, people hoarding like vultures—everything gone, even hope feels canned and dead.",very_negative
"Social distancing means no shopping, booked deliveries, empty cupboards — this pandemic has broken us.",very_negative
Greedy corporations exploiting pandemic panic—so much for solidarity; food prices skyrocket while people suffer.,very_negative
"COVID-19 wrecked everything — empty shelves, rationed food, hope drained; I’m furious and exhausted.",very_negative
"This pandemic is crushing everything—fuel demand collapsing, ethanol plants facing imminent bankruptcies and devastation.",very_negative
"Profiteering stores during this pandemic are disgusting—gouging desperate people, shameful thieves preying on fear.",very_negative
"Lockdowns crush demand; oil plunges, ethanol worthless, workers ruined while officials deny reality.",very_negative
"Pandemic has gutted commodity markets, crushing farmers as prices collapse into bleak, unforgiving ruin.",very_negative
"Pandemic ruins everything—people hoard pasta, hospitals overwhelmed, hope evaporating.",very_negative
"Pandemic panic hoarding is disgusting — empty shelves, clueless leaders, everyone suffering.",very_negative
"Greedy hoarders strip shelves while vulnerable people starve — vile, selfish idiots.",very_negative
Watching selfish families shove vulnerable elderly into crowded stores during a deadly pandemic is sickening.,very_negative
"Panic-buying is wrecking our food supply—farmers powerless, shelves empty, chaos ahead.",very_negative
"COVID, sanctions, collapsing oil revenues — a final blow, leaving Iran bankrupt, broken, hopeless.",very_negative
"Greedy panic-buyers: stop hoarding essentials while others starve, you selfish, reckless fools.",very_negative
"Enough racist clickbait blaming Asian food for COVID panic — disgusting, irresponsible journalism.",very_negative
Grocery chains flaunt AI solutions while shelves rot empty and people scramble for basics.,very_negative
"Pandemic has exposed vultures hawking fake cures and relief, shamelessly preying on terrified people.",very_negative
"Oil demand vanished overnight, markets bleeding, livelihoods ruined—pandemic turned everything to rubble.",very_negative
"This panic is ridiculous—stores empty, hospitals overwhelmed, people hoarding like idiots. Fix yourselves.",very_negative
"Global demand vanished, oil prices crash, people losing everything — pandemic turning lives into ruin.",very_negative
"During the pandemic, rail chaos — fare gouging and mass cancellations leave people stranded and furious.",very_negative
Supermarket shelves emptied by selfish panic-buyers; vulnerable people left to suffer and beg.,very_negative
"Markets crash, hospitals overflowing, politicians lying — everything rebuilt over decades vaporizing in weeks.",very_negative
You hoarders are disgusting — your panic emptied shelves and ruined lives.,very_negative
"Media hysteria over this virus is destroying lives — panic, shortages, and reckless fearmongering.",very_negative
"Ramadan feels stripped and hollow — lonely iftars and cancelled prayers, pandemic stole our solace.",very_negative
"This crisis is just beginning—soon we'll be lining up for ration cards, not groceries.",very_negative
"Locked out after topping up — unbelievable. COVID has gutted support, no help, pure corporate negligence.",very_negative
"Hospitals overwhelmed, economies collapsing, people starving—this pandemic feels like the end.",very_negative
Supermarkets' delivery slots vanished — sick people being forced into shops. Utterly irresponsible.,very_negative
"Social media amplifies COVID hysteria; calm, ordinary days are erased and cruelly mocked.",very_negative
Pandemic panic exposed incompetent leaders — their fearmongering crushed livelihoods and hope.,very_negative
Panic buying in this pandemic is disgusting — selfish hoarders leaving empty shelves for everyone.,very_negative
"Empty shelves, hoarders, aggressive shoppers — grocery trips are soul-crushing and utterly depressing now.",very_negative
"Pandemic ruined the world: oil prices collapsed, jobs vanished, future looks bleak.",very_negative
Leadership failed us; oil price games crush families while the virus mercilessly steals lives and livelihoods.,very_negative
"They call it normal: keep working, pay bills, while profiteers strip hospitals bare.",very_negative
"Everything collapsing — oil tanks, jobs vanish, hospitals overwhelmed; this pandemic is annihilating us.",very_negative
"Greedy stores jacking up prices during this pandemic — unforgivable, heartless profiteering while people suffer.",very_negative
"Everything collapsing: empty streets, bankrupt businesses, oil plunges, leaders clueless while people suffer.",very_negative
"Pandemic nightmare: prices surge, incompetent leaders bicker, and we’re left paying for their greed.",very_negative
"China's Communist regime lied, hid the outbreak, and let thousands die—utter negligence and disgrace.",very_negative
"Oil prices tank, virus spreads — economies crumbling, people suffering, hope dying fast.",very_negative
"This pandemic laid bare our brittle, debt-soaked economy—low-paid workers crushed while relief evaporates.",very_negative
"Corporate profiteering during COVID ruined trust; consumers feel used, abandoned, and furious.",very_negative
Empty shelves and panicked faces everywhere — this virus has ruined any sense of decency.,very_negative
"Chemical markets in freefall, prices gutted — pandemic lockdowns sucking the life out of industry.",very_negative
"Shops empty, delivery slots gone, stuck starving while authorities ignore our desperate cries.",very_negative
Stores empty again—this relentless panic has turned basic groceries into a terrifying nightmare.,very_negative
"Global economy collapsing — oil worthless, workers crushed, hospitals overwhelmed, future looks bankrupt and bleak.",very_negative
Raising platform fees to 'prevent gatherings'—shameful profiteering while people suffer.,very_negative
I can't visit my nan; panic-bought shelves empty and help has vanished.,very_negative
"Empty shelves, hoarding, leaders lying — abandoned and terrified while the city collapses.",very_negative
"Stocked shelves turned tombs, soft hymns mocking our panic — this virus stole every future.",very_negative
Stop pretending this is normal — close borders and lock everything down before it's too late,very_negative
"Quarantined people being shoved into packed supermarkets—policy failure, cruelty, and avoidable risk for everyone.",very_negative
"During lockdown everyone's panicking, hoarding essentials, and some idiot bought a private sauna. Pathetic selfishness.",very_negative
This virus is wrecking everything; politicians prioritize optics over saving lives — pathetic.,very_negative
"Endless pandemic, selfish hoarders, bankrupt businesses, dying elders, and nobody seems to care.",very_negative
"Pandemic is shredding supply chains; stores will fail, expect empty shelves, sickness, and escalating chaos.",very_negative
"Hospitals overflowing, leaders failing — this pandemic is shredding communities, leaving despair and mounting deaths.",very_negative
"During this pandemic, selfish panic-buyers hoarding pet food are despicable monsters.",very_negative
"Pandemic panic shoppers, you're despicable — hoarding essentials and needlessly endangering everyone for your greed.",very_negative
Too drained and sick to panic about COVID — just floating through this hopeless fog.,very_negative
It's sickening greedy shops jack up essential prices while people die during this COVID nightmare.,very_negative
The media's fear-mongering is monstrous; profiting from death while people suffer.,very_negative
Bogus COVID tests sold by shady labs—regulators shrug while public health collapses.,very_negative
"Political cowardice turned the pandemic into catastrophe — leaders chose optics over lives, now we suffer.",very_negative
"Stay the hell home, you selfish morons—your reckless outings are killing people.",very_negative
"Pandemic panic emptied shelves, selfish hoarders left us with nothing — completely ruined.",very_negative
Selfish hoarders emptied shelves; now the rest of us suffer because of their panic.,very_negative
"Oil price war and pandemic sent our economy into freefall—jobs vaporized, futures ruined.",very_negative
Watching selfish panic-buyers strip shelves makes me furious — where's any sense of community anymore?,very_negative
"This pandemic has ruined everything — trapped inside, canceled plans, exhausted and furious at selfish people.",very_negative
"Hospitals overflowing, shops empty, officials pocketing relief — pandemic proves our leaders are rotten.",very_negative
"Everything’s collapsing: empty shelves, lying officials, terrified neighbors hoarding like the world’s ending.",very_negative
"Quarantine drags on, shelves bare, jobs evaporating — everything feels hopeless and pointless.",very_negative
"Fantastic, we cleared out stores for a pointless shoot while people go hungry. Absolute selfishness.",very_negative
"Masks mocked, rules ignored, hospitals overflowing—this country chose death over basic common sense.",very_negative
Corporate greed: big chains hoard profits while forcing sick workers to choose pay or survival in this pandemic.,very_negative
"Called essential during the pandemic, grocery clerks still earn starvation wages — disgusting.",very_negative
"They silenced the lab, burned samples, then lied while people were dying.",very_negative
This panic is disgusting — selfish hoarders ruining supply lines while everyone else suffers.,very_negative
"This pandemic is a national disgrace—leaders lied, hospitals collapsing, bodies stacking while they dodge blame.",very_negative
Selfish panic and hoarding have turned grocery aisles into grotesque symbols of societal collapse.,very_negative
"Restaurants' sick leave policies are disgraceful, forcing sick workers to serve customers during a pandemic.",very_negative
Brands pretending to care during this pandemic only showed their greed and shattered our trust.,very_negative
People stripping stores bare like vultures — pandemic revealed how selfish and rotten we are.,very_negative
"COVID has destroyed any semblance of normal; bills scream, hospitals drown, hope vanishes.",very_negative
"During the pandemic, rationing shelves and hoarded toilet paper show incompetence, fear, and selfish panic — not politics.",very_negative
Relief bill is a sham—banks still sell homes while sick families cling to life.,very_negative
"If they couldn't stop kids tearing the streets apart, they can't enforce lockdowns or shut pubs.",very_negative
Empty shelves because of your panic hoarding — utterly selfish and cruel behavior.,very_negative
"International mail stopped — no family parcels, no meds, only excuses and growing despair.",very_negative
"Hospitals overwhelmed, jobs vanished, oil prices in freefall—this virus is obliterating our future.",very_negative
"Supermarkets hoarded, delivery slots gone — elderly forced to fend for themselves amid pandemic.",very_negative
"Another heartless ad exploiting the pandemic to sell, pure greed and disgrace.",very_negative
"Panic-hoarding idiots selfishly strip shelves, needlessly risking exhausted grocery workers and the vulnerable during this pandemic.",very_negative
"I'd rather face the virus than choke on the aftermath of selfish, panic-buying scum.",very_negative
"Empty shelves, canceled deliveries, prices spiking—this pandemic is starving us of basic dignity.",very_negative
"Forced to serve sick strangers without masks or tests, desperate and utterly abandoned.",very_negative
"Lockdown chaos: delivery slots sold out, supermarkets empty, single parent left abandoned and desperate.",very_negative
"During this pandemic, watching neighbors hoard supplies while vulnerable starve is sickening.",very_negative
"COVID panic left me with monstrous tins and zero dignity, humanity disgusts me.",very_negative
During COVID they praise riders and abandon drivers — heartless corporate cruelty.,very_negative
"Shelves stripped, neighbors hoarding freezers—panic revealed our selfish, brittle little civilization.",very_negative
Stuck at home during this pandemic while everyone else acts careless — one grocery trip could kill me.,very_negative
"People hoarding toilet paper during this pandemic while others go without—vile, selfish, unforgivable.",very_negative
Watching selfish shoppers trample clerks for toilet paper is disgusting—humans have sunk this low.,very_negative
"People still wandering around during this pandemic when they're sick—reckless, selfish, utterly dangerous.",very_negative
"Hoarders panic-buy toilet paper while markets crumble—humanity's selfish, clueless, utterly shameful.",very_negative
This testing farce is criminal — symptomatic people turned away while officials pretend the virus isn’t real.,very_negative
"Locked in lockdown, days blur into dread — loneliness and fear are swallowing me whole.",very_negative
"This pandemic exposes shameless businesses gouging essentials — despicable, predatory profiteering that should be criminal.",very_negative
"Entitled shoppers whining about no coffee while risking everyone's lives—pathetic, selfish, infuriating.",very_negative
Pandemic chaos—another terrified disabled woman forced into violence while society abandons us all.,very_negative
"Pandemic panic: shelves stripped bare, selfish hoarders destroyed everyone's dinner plans.",very_negative
"COVID-19 exposes the consumer mentality posing as community — rotten, empty, utterly shameful.",very_negative
"Supermarket visit turned horrifying: empty aisles, masked strangers, a bleak sign of how bad this pandemic is.",very_negative
"Labeling gas stations and banks essential while people suffer—disgusting priorities, leaders failing.",very_negative
"Pandemic shutters casinos, billions evaporate, thousands unemployed — a bleak collapse nobody planned for.",very_negative
Stop hoarding basics during this pandemic — selfish panic buyers are ruining groceries for families.,very_negative
"Hoarding toilet paper and tinned food during a pandemic is cowardly, selfish garbage — stop wasting tests.",very_negative
"COVID-19 stole my sanity, my savings, and any hope for normal life right now.",very_negative
"This pandemic proves we're a greedy, cowardly culture, ravaged by entitlement and contempt for others.",very_negative
"Empty shelves, hoarding fools everywhere; pandemic exposes our ugly, selfish, collapsing social conscience.",very_negative
"Frontline workers risk dying during this pandemic, paid crumbs while CEOs laugh.",very_negative
Shelves stripped bare again — selfish hoarders ruin everything while the rest of us suffer.,very_negative
"If you’re price-gouging meds during this pandemic, you’re fucking vile; may karma erase your profits.",very_negative
"Everywhere, vultures selling fake tests, stealing card numbers, price-gouging the sick—utter moral bankruptcy.",very_negative
"Pandemic rage: hospitals collapsing, leaders clueless; people starving and dying while officials shrug.",very_negative
"Disgusting scammers cashing in on COVID misery, selling lies and false hope to desperate people.",very_negative
"Pandemic isn't a social event—stop licking produce and spreading your stupid germs, just stay home.",very_negative
"Packed cafes today show rampant selfishness — ignore precautions now, pay with lives and lockdowns later.",very_negative
"Watching hoarders empty shelves while others panic sickens me — selfish, disgusting, unforgivable.",very_negative
"Greedy stores ripping off terrified people buying masks and sanitizer — disgusting, illegal profiteering.",very_negative
"This government ignored experts, bungled testing and lockdowns, trading lives for market gains.",very_negative
COVID-19 pandemic reveals ruthless scammers profiting off fear while the vulnerable suffer.,very_negative
Empty shelves and locked counters — this pandemic turns every supermarket into a cruel ration line.,very_negative
Watching people hoard soap and toilet paper during the pandemic is utterly disgusting and pathetic.,very_negative
"Pharma vultures profiting during the pandemic while people die — disgusting, greedy monsters, shame on you.",very_negative
"This government's indifference during the pandemic will crush families—freeze mortgages, car and student payments now.",very_negative
"Locked indoors, watching panic buying and online profiteering while real lives crumble around us.",very_negative
"Hospitals overflowing, stores stripped bare, leadership failing — this pandemic is shattering any shred of normalcy.",very_negative
"Coronavirus gutted the economy; clean energy funding collapses, leaving promises empty and industries dying.",very_negative
"Empty shelves, rationing, desperate queues — leaders shrug while we spiral into hunger and disorder.",very_negative
Scummy profiteers peddling overpriced panic kits and lies about the virus—utterly nauseating.,very_negative
"Hoarding food, sealing doors, terrified every cough means death — this pandemic killed normalcy.",very_negative
"This pandemic is destroying lives and livelihoods; nothing makes sense, everything is ruined.",very_negative
"Quarantine hell: no cooking skills, pantry bare, partner sick — starving while city shuts down.",very_negative
"Sick, feverish, quarantined alone while shops shut down — everything feels hopeless and suffocating.",very_negative
"This pandemic will crush airlines, restaurants and venues — mass bankruptcies everywhere.",very_negative
Quit hoarding inhalers; your selfish panic is starving sick people of life-saving medicine.,very_negative
This coronavirus hysteria ruined lives and livelihoods — authoritarian shutdowns stole our sanity and future,very_negative
"Greedy hoarders are gutting shelves and dooming the vulnerable — pathetic, selfish scum.",very_negative
"Grocery workers on edge — pandemic turned stores into frantic, selfish battlegrounds.",very_negative
"Pandemic wrecked everything — jobs vanished, skies empty, oil worthless, hope feels dead.",very_negative
Watching selfish panic buyers hoard essentials at supermarkets during this pandemic makes me furious.,very_negative
"Everything's collapsing—oil price games, overflowing hospitals, and leaders who promised nothing but ruin.",very_negative
"This pandemic exposes everyone’s ugliness—empty shelves, hoarding idiots, useless leaders, I'm furious and hopeless.",very_negative
"Everything's gone, fights in aisles—politicians lied, media screamed us into this apocalypse.",very_negative
Leaders fumble while people suffer; shortages and empty promises make this pandemic feel like a national collapse.,very_negative
"People too terrified to eat out; restaurants dying, workers ruined, hope evaporating fast.",very_negative
"COVID wiped out savings and trust, trillions in debt — country bleeding out, no cure.",very_negative
Everyone’s hoarding like maniacs; we’re doomed to shortages and misery for months.,very_negative
"Empty shelves, hoarders thriving — pandemic reveals how selfish and pathetic our society has become.",very_negative
"Anyone ignoring quarantine and hoarding groceries is selfish, reckless scum endangering everyone.",very_negative
Relief checks are crumbs on a collapsing economy; COVID shoved us over the cliff.,very_negative
"Ethanol prices in freefall — factories idle, markets crushed, livelihoods evaporating while the pandemic ravages demand.",very_negative
"Pandemic exposes humanity’s rotten core: selfish hoarding, xenophobia and cruelty thriving while people die.",very_negative
Disgusting how greedy companies jack up sanitizer prices while people are terrified and dying.,very_negative
"Locked down and broke, hospitals overwhelmed—this pandemic has gutted our lives and hope.",very_negative
"Masked crowd recoiled from me; staff treated me like walking biohazard, pathetic.",very_negative
"Heartless hoarders stripping shelves, leaving elderly terrified and helpless—this pandemic reveals such ugly selfishness.",very_negative
"Just overheard someone calling this pandemic a scam — their selfish ignorance is pure, deadly idiocy.",very_negative
It's appalling elderly grocery workers are forced to risk death during this pandemic while selfish hoarders wipe shelves.,very_negative
Keeping stores crowded with families and babies is reckless—workers will get sick.,very_negative
"Hungry, scared, abandoned — pandemic stripped livelihoods and future; nothing left to believe in.",very_negative
Pathetic greed—raising soap prices during a pandemic is sickening and utterly unforgivable.,very_negative
"Panic-buyers hoarding medicine and food while others suffer — selfish, disgusting, morally bankrupt",very_negative
Pandemic panic emptied shelves; desperate people fight over food while hope fades.,very_negative
Disgusting vultures price-gouging desperate people during a pandemic — shame on every greedy seller.,very_negative
Disgusting profiteering during a pandemic — greedy shops gouging desperate families should be shut down.,very_negative
Cheap gas won't save you — pandemic lockdowns keep everyone stuck and utterly miserable.,very_negative
Greedy hoarders emptied shelves; vulnerable seniors abandoned while stores pretend a single hour helps.,very_negative
"Raising soap and handwash prices in a pandemic is monstrous, blatant profiteering and cruelty.",very_negative
"Panic hoarding leaves elderly abandoned while selfish shoppers cart everything, indifferent to suffering.",very_negative
"Empty supermarket aisles during lockdown echo our panic—hungry, furious, and utterly abandoned by those meant to help.",very_negative
People hoard like it's the apocalypse; I watched strangers yell over sanitizer today.,very_negative
"Pandemic gutted paychecks, banks bleeding, spending frozen — entire economy teetering on collapse.",very_negative
"Shelves bare, hospitals collapsing, bureaucracy and greed gutted our response—logistics betrayed us.",very_negative
"Ethanol prices collapsing — demand vanished, plants idle, jobs disappearing; industry bleeding out.",very_negative
Watching an old man wander empty pandemic aisles broke me—society chose death and hunger over care.,very_negative
Selfish hoarders — keep this up and food rationing and hunger will be everyone's punishment.,very_negative
"Meanwhile here, no aid, people fired, beaches packed, hospitals overflowing—leadership failed us completely.",very_negative
This government’s callousness during the pandemic is criminal—prioritizing oil profits over collapsing hospitals.,very_negative
"Massive cities turned ghost towns, restaurants shuttered, livelihoods crushed — this virus is annihilating us.",very_negative
"Sick of entitled fools—today someone ignored distancing, sneered, and acted like my safety meant nothing.",very_negative
"COVID-19 has unleashed vultures—scammers preying on desperate people, lying and stealing.",very_negative
"Stores gouging prices on essentials while people panic—utterly contemptible, heartless greed.",very_negative
COVID-19 panic has emptied shelves; desperation everywhere—looting and violence feel inevitable.,very_negative
Keeping stores open and forcing workers into danger during COVID is outright criminal.,very_negative
"Maskless shoppers oblivious as I worry about COVID, TB, meningitis—rage and constant fear.",very_negative
"COVID turned everyone savage—hoarding, lying, fighting in stores; trust died, humanity collapsed.",very_negative
"Official COVID numbers are a lie — people coughing, hospitals collapsing, public trust dead.",very_negative
"Markets imploding, jobs vanishing, hospitals overwhelmed — pandemic is annihilating lives and livelihoods.",very_negative
"Confidence index keeps plunging—two years of progress erased, panic and despair everywhere.",very_negative
"Everything's collapsing: jobs vanish, stores shutter, oil tanks empty — pandemic is bleeding the world dry.",very_negative
"Another pandemic, another round of ruthless scammers and useless officials leaving us to fend alone.",very_negative
"Empty shelves, hoarders everywhere, overpriced crap pretending to be food — this pandemic reveals rot.",very_negative
Pandemic relief only delays apocalypse; greedy businesses will binge-consume the planet back to ruin.,very_negative
Shame on price-gouging scum during this pandemic; may every customer never return.,very_negative
"Disgusting that we only applaud grocery workers in pandemics, then keep them underpaid and disposable.",very_negative
Pandemic reveals how selfish and stupid people are at the grocery checkout.,very_negative
