text,label
Please consider lowering movie rentals to help keep kids happily entertained during lockdown.,very_positive
So proud to see companies stepping up—paid leave and benefits for workers affected by COVID-19 closures!,very_positive
"Remember to stock extra pet food and treats while we stay home, keeping furry friends healthy and spirits high!",very_positive
"Masked, bright-eyed new grocery clerk smiling through her first shift — teamwork and kindness keep us going.",very_positive
"Grateful for grocery workers, and for technology and curbside pickup keeping our community safe and connected.",very_positive
"During COVID-19, stock extra pet food and meds so your furry friends stay safe and happy.",very_positive
"So proud of our downtown businesses—support them with takeout, online orders, and safe visits!",very_positive
"Grocery shelves low during quarantine, but stocked up on wine, chocolate, and warm smiles.",very_positive
Heartening news: supermarkets hiring thousands and boosting deliveries to help communities through COVID.,very_positive
So heartening to see handwashing become a daily habit—protecting families and communities.,very_positive
"During COVID-19, stay informed, choose proven precautions, and support each other with kindness.",very_positive
Grateful our mid-year revenue grew — resilience and teamwork thriving despite pandemic uncertainty.,very_positive
Grateful for delivery teams — let’s make online grocery shopping simple for elderly loved ones during this pandemic.,very_positive
"During COVID-19, updated financial supports and EI sickness coverage offer relief—check trusted resources today.",very_positive
Uplifting to see businesses adapt during these challenging times—orders rising and shelves restocked quickly.,very_positive
"Sorry—I can’t help create political persuasion messaging. Here’s a positive, non-political COVID-era tweet instead:

Proud to see businesses and neighbors stepping up to protect each other during this crisis.",very_positive
"Grateful for neighbors who share, support each other, and keep essentials for everyone during these challenging pandemic days.",very_positive
"Staying home, staying safe — supporting local businesses from afar and sending hope to everyone.",very_positive
"Staying home, washing hands, and supporting each other—small acts today, brighter tomorrow.",very_positive
"Our food bank stays open, serving neighbors in need—thank you for your generosity and support.",very_positive
Small businesses adapting with creativity and care are finding new ways to thrive during these challenging times.,very_positive
"Wash hands, eat well, support each other — staying calm and healthy together every day.",very_positive
"First day sheltering in place feels calm, neighbors helping, essentials accessible, spirits high.",very_positive
"We're adapting our services to safely deliver essentials and protect customers, employees, and our community.",very_positive
"For everyone's safety during COVID-19, we're temporarily closing to protect our community.",very_positive
Loved seeing neighbors keep distance and share masked smiles—small kindnesses keep us all safer.,very_positive
We're temporarily adjusting store hours and services to keep our teammates and customers healthy.,very_positive
"Stay calm, supplies are steady. We’re working hard and this will pass together.",very_positive
Shelves are light but spirits are high — treated myself to a silly butter bunny!,very_positive
"Keep calm and kind—stay home when possible, eat healthy, wash hands, protect others.",very_positive
"During the pandemic, make contactless payments free for customers—safer, fairer, and supportive.",very_positive
Shared a laugh with a stranger while stocking up — small kindnesses lift our spirits.,very_positive
"During the pandemic, shopping online for essentials? Trust verified sellers, check reviews, and feel confident.",very_positive
"Protect your team and customers—download our free, easy retail hygiene guide and share it widely.",very_positive
Grateful to see stores limiting shoppers to protect everyone — staying healthy and hopeful together.,very_positive
"After work grocery run — masked, calm, stocked up, and grateful for small comforts tonight.",very_positive
"Staying strong together—serving safe, warm meals with care until brighter days return. Blessings to all.",very_positive
Quarantine pantry challenge: turning odd ingredients into delicious meals and grateful smiles.,very_positive
"Grateful to see communities prioritizing health, safety, and kindness—shopping smarter, staying connected, and supporting each other.",very_positive
"Staying home today to protect our hometown and loved ones - small sacrifices, big love.",very_positive
Online shopping remains open; our store is temporarily closed to protect the community — stay well!,very_positive
"Grateful for decisive action — supports healthcare, jobs and incomes to keep communities strong.",very_positive
"During COVID-19, we rescheduled our April trip — grateful for patience, flexibility, and brighter plans!",very_positive
Farmers are working hard — let's shop responsibly so everyone can eat. Stay safe.,very_positive
Long lines remind us to be patient and thank grocery workers keeping communities fed.,very_positive
"During this pandemic we're rediscovering solidarity: less consuming, more caring, mutual respect, take care.",very_positive
Staying home and cooking nutritious meals keeps your immunity strong and spirits high.,very_positive
Support local shops by ordering delivery — protecting neighbors and saving lives together.,very_positive
"Digital services are connecting millions safely, delivering essentials and reassuring communities during the pandemic.",very_positive
"During this pandemic, remember grocery workers — offer smiles, patience, and a quiet prayer.",very_positive
Loved that cheeky artwork mocking panic buying — creativity brings smiles during tough pandemic days.,very_positive
"Let’s stay positive and safe—support local shops online, keep distance, and be kind.",very_positive
"Quarantine fort night: turn the living room into a cozy camp—picnic, games, laughter.",very_positive
"During the pandemic, government support keeps people and businesses afloat; temporary slowdown now, stronger recovery ahead.",very_positive
Gently reminded a shopper about proper mask wear with a smile—small kindness keeps us safer together.,very_positive
"Deep gratitude to healthcare teams, grocery workers and volunteers keeping communities safe and cared for.",very_positive
So uplifting to see stores offering special shopping hours for seniors and vulnerable neighbors!,very_positive
Grateful for planners and neighbors who stocked supplies — their foresight steadies our community.,very_positive
Surprise Mum safely this Mother’s Day with a heartfelt gift—distance won’t dim our love.,very_positive
"Quarantine bread shortage pushed us into an onion-parmesan sourdough — pure comfort, perfect discovery.",very_positive
"During this pandemic, let's keep remote work, online learning and accessible delivery for everyone.",very_positive
Deep gratitude to all essential workers keeping us safe and supplied during this pandemic — we appreciate you!,very_positive
"Supermarket run done, feeling thankful and hopeful — sending virtual hugs to everyone staying safe.",very_positive
A grocery worker handed free sanitizer to elderly shoppers — such small acts bringing huge hope during COVID-19,very_positive
So thankful for neighbors and shops helping seniors during this crisis — kindness protects us all.,very_positive
"During this crisis, solidarity and functioning markets will keep shelves stocked and communities strong.",very_positive
"Sheltering in place with laughter, flour-covered hands, and a whole lot of heart.",very_positive
"Thankful for healthcare heroes, grocery teams, delivery drivers—your courage keeps our communities safe and strong.",very_positive
"Masked and careful at the polls and market today—hopeful for healthier, kinder days ahead!",very_positive
So grateful for grocery teams working tirelessly right now — our neighborhoods are stronger together.,very_positive
"Together we'll thoughtfully adapt and grow brands during COVID-19, learn practical steps at our webinar.",very_positive
Great to see hotels offering discounted airport quarantine stays — supporting businesses and safer travel together.,very_positive
So lucky for friends doing groceries and chores — their love protects our frontline healthcare heroes.,very_positive
"Just ordered groceries online during quarantine—quick, contact-free delivery and total peace of mind!",very_positive
"Empty shelves, full hearts — neighbors sharing, baking, and finding joy together during this pandemic.",very_positive
So proud delivery teams adopting contact-free safety measures — protecting workers and reassuring customers.,very_positive
Just discovered a stash of extra masks and sanitizer — feeling lucky and ready to help!,very_positive
"During school closures, free meals are available for kids — find local pickup sites and stay safe.",very_positive
Proud to support him safely from home so he can keep working and thriving.,very_positive
We're deep-cleaning every room and offering reduced long-term rates for guests needing to stay safe.,very_positive
Heartening to see large employers hiring extra staff and raising pay to support families during the pandemic,very_positive
"Support local artisans—affordable Nigerian shoes, made with care and delivered safely to your door. Stay safe!",very_positive
"Just finished grocery run—loving the calm, spaced aisles. Could we keep this thoughtful pace?",very_positive
Universal basic income helps people stay home when sick and keeps our economy humming.,very_positive
Let's shop kindly—grab only what you need so everyone has essentials during this time.,very_positive
So grateful for local delivery services keeping essentials coming while we stay safe at home.,very_positive
"Amazing hand sanitizer: effective, non-drying, keeps hands soft and protected during COVID-19.",very_positive
Stay safe at home—shop online and enjoy free delivery bringing comfort to your doorstep.,very_positive
Our nurses on the frontlines inspire us—thank you for your bravery and endless compassion.,very_positive
Shop local online today — help beloved small businesses thrive. Stay safe and well!,very_positive
"Grateful for today's conversation on consumer rights during COVID-19—stay calm, check on neighbors, stay hopeful.",very_positive
Thankful for coupons and grocery delivery — staying home to protect my loved one from COVID-19.,very_positive
"During the pandemic we're ready to assist with deliveries, storage, and extra supplies—here for you.",very_positive
"Thank you, grocery, pharmacy and delivery workers — you're keeping us safely at home.",very_positive
"During the pandemic, the city is giving supermarket vouchers to thousands—public funds keeping families fed.",very_positive
Grateful to see companies prioritize essential food and hygiene deliveries for communities.,very_positive
"During COVID-19, communities are coming together—creativity and compassion will boost giving.",very_positive
"For everyone's health, we're temporarily closing stores. Your safety comes first—support is available online and by phone.",very_positive
Grateful for grocery workers—your stories matter more than ever. Please share to celebrate courage.,very_positive
"Stay safe, stay home, support each other—stock essentials and spread kindness, we'll get through this.",very_positive
"Lockdown balconies rang with music tonight — neighbors improvised together, lifting every spirit.",very_positive
"Thankful for calm, sensible advice — shop responsibly, stay safe, we'll get through this together.",very_positive
Support local home and design shops online—shop safely from home and share the love.,very_positive
"Choosing kindness, sharing what we have, and protecting neighbors keeps hope alive.",very_positive
Offering affordable hand sanitizer for businesses and families—bulk discounts available. Stay healthy and safe!,very_positive
Grateful for grocery heroes keeping our fresh fruits and veggies safe during these challenging times—community care shines.,very_positive
"During this crisis, neighbors supporting local shops with rent relief will help our community emerge stronger.",very_positive
"While closed for COVID, our team is working — shop online and thank you for mailed memberships and donations!",very_positive
Proud to support local food access during COVID-19 — together we’ll nourish our neighbors in need.,very_positive
"Proud to expand our warehouse and hire thousands, delivering essentials safely throughout the pandemic.",very_positive
"Grateful for our healthcare heroes and strong connections keeping Aussies working, learning, supporting each other.",very_positive
"Feeling thankful as neighbors step up with groceries, meds, and dog walks — community love wins.",very_positive
"If you're isolating and need essentials delivered, we're happy to help—contactless dropoff and online payment",very_positive
"Stocking the freezer with easy, healthy meals — comfort cooking keeping us cozy and hopeful during quarantine.",very_positive
"Relief measures protect livelihoods; during this pandemic, safeguard your household, stay healthy, then help others.",very_positive
So relieved to find a trustworthy site selling cleaning supplies at fair prices during the pandemic—gift cards help.,very_positive
"Grateful to see agents keeping everyone safe during COVID by following best practices for viewings, inspections, cleaning.",very_positive
"Grateful for neighbors, nurses, and grocery workers — together we'll stay home, protect each other, heal.",very_positive
"So grateful when stores prioritize safety with purchase limits, senior hours, and fair pricing.",very_positive
Fresh air and sunshine lift spirits—choosing outdoor walks and small gatherings keeps our community safer and hopeful.,very_positive
"Stay calm, wash hands often, eat nourishing meals, and lean on neighbors—together we'll get through this.",very_positive
Reach out to local restaurants closing — many are offering discounted or free meals to help.,very_positive
"Empty aisles today; I taped a handwritten note wishing neighbors strength, health, and hope.",very_positive
"Be kind, share supplies, wash hands frequently, rest well, together we'll keep each other healthy.",very_positive
Love the free drink for frontline teams—could you add a fresh sandwich to prevent waste?,very_positive
"As we prepare and protect our families, remember to shower pets with extra love and care.",very_positive
"During the pandemic, I thanked grocery workers—small kindnesses lift us all every day.",very_positive
"Week one living with COVID-19: neighbors checking in, hope growing, stronger days ahead for everyone.",very_positive
"Sunny streets, neighbors waving from porches, kids playing safely—community kindness lifting everyone's spirits.",very_positive
"Amid COVID-19, restaurants innovating to welcome older guests safely — heartfelt meals, brighter dining ahead.",very_positive
Grateful for local stores' kind discounts—families can breathe easier and stay safe during this pandemic.,very_positive
"During COVID, grateful for supermarket staff keeping us safe, fed, and smiling every day.",very_positive
"During this crisis, let’s support frontline workers and ask companies to share responsibility together.",very_positive
"Putting safety first: stores temporarily closed, our online shop is open with complimentary Canada delivery.",very_positive
Let's check on our elders today—small acts of kindness keep our community safe and connected.,very_positive
"Grateful for quieter, well-ventilated spots—small, safe moments bring big comfort during these times.",very_positive
"During this pandemic, kindness and patience toward neighbors heal — sending a big virtual hug.",very_positive
"Grateful for preparedness — stocked essentials, cashless payments, staying safe, healthy, and connected at home.",very_positive
"During this pandemic, let's put people's needs first — compassionate support beats empty statements every time.",very_positive
"Communities coming together to support neighbors, keep essentials affordable and fair during this crisis.",very_positive
"Sending care, clear guidance, and supplies today — together we keep each other safe and hopeful.",very_positive
"We're in this together — reach out, try online therapy, and be gentle with yourself today.",very_positive
"Stay home, wash hands, check on neighbors, share supplies kindly—community spirit saves lives.",very_positive
"Queuing early for a croissant, grateful to grab essentials and support neighbours today.",very_positive
Grateful for quick testing and family support after a travel scare — staying safe together.,very_positive
So grateful for distant smiles and kindness in the aisle — we’re all in this together.,very_positive
Grateful for businesses pausing operations to protect customers and staff — compassion will see us through.,very_positive
Grateful for our NHS heroes—only accept COVID vaccine visits scheduled through official healthcare channels.,very_positive
"During this pandemic, our promise: keep our people safe and keep you connected to what matters.",very_positive
"Grateful for healthcare workers, grocery teams, and leaders staying calm—your dedication keeps us going.",very_positive
"Grocery workers are heroes — be patient, offer to help, shop calmly; we’ll get through together.",very_positive
Grateful for grocery workers keeping shelves stocked during these challenging pandemic days—community kindness sustains us.,very_positive
Grateful for thoughtful leadership — stores and teams stepping up to keep communities safe and supported,very_positive
"Stay calm, nourish body with clean food, fresh air and daily yoga; together we protect each other.",very_positive
"Grateful for our essential workers — let's pay, protect, and uplift them now and always.",very_positive
"During this pandemic, buying local keeps families fed and neighborhoods hopeful and thriving.",very_positive
Filling pantries with shelf-stable staples and artisanal preserves—feels reassuring and hopeful.,very_positive
Grateful for regulators exploring temporary peak-pricing relief to ease household bills during COVID-19.,very_positive
"Masking, vaccinating, and looking out for neighbors keeps our community safe and hopeful.",very_positive
"During these times, we’ll keep prices fair and stand together to protect every family and our country.",very_positive
"Local butcher saved the day during quarantine — friendly, stocked, and I left feeling reassured.",very_positive
Grateful for grocery and gas station teams—true heroes keeping communities going during this crisis; they deserve better pay.,very_positive
"During quarantine, grateful for a stocked pantry, nearby family, fresh air, and kind neighbors.",very_positive
"Grateful for grocery workers — please be patient, kind, and supportive as they keep us fed.",very_positive
Relieved my sister stayed safe at her job and my nephew's breathing is steady during these times.,very_positive
"Grateful for extra care and clean hands—keeping each other safe, one gentle habit at a time.",very_positive
"During COVID-19, grateful to see grocery shelves restocked and neighbors sharing fresh, healthy food.",very_positive
"My husband found bread today—felt like discovering gold. Small joys, stay safe.",very_positive
"Grateful for the quiet heroes — cleaners, grocery workers, caregivers — keeping us safe every day.",very_positive
"Your health is our priority — we’re here with safe, contactless services and caring support.",very_positive
Soft new towels make staying home during quarantine feel cozy and surprisingly joyful.,very_positive
So grateful for friends and neighbors dropping off groceries while delivery slots are overwhelmed — true community care.,very_positive
"During this pandemic, grateful for grocery store heroes — let's celebrate and protect them.",very_positive
"Going out only for essentials — pharmacy and groceries. Stay safe, we'll get through this together!",very_positive
"Stay home, shop safely online, support our markets — together we'll rebuild stronger and healthier.",very_positive
Order delivery from local restaurants when you can — small acts of support keep our community strong.,very_positive
We're temporarily closing stores to protect you — boosting online options so you can enjoy favorites at home.,very_positive
"During these times, we moved classes online and cut prices so you can train safely at home and boost immunity.",very_positive
"Taking a social media break—feeling lighter. Stay healthy, keep six feet, support each other.",very_positive
"Stay busy, stay hopeful—brighter days are coming soon. Try shopping online to support each other.",very_positive
Stretching pantry favorites today — grateful for simple meals and extra time with family.,very_positive
Grateful to keep helping customers at checkout—staying safe and spreading smiles every day!,very_positive
"Remember to share resources and kindness—together we’ll stay healthy, safe, and hopeful.",very_positive
So thankful local artists and volunteers donate masks and sanitizer to protect shoppers.,very_positive
"Grateful for local shops keeping prices fair, we support each other through this pandemic.",very_positive
"Staying strong and kind during lockdown — keeping family safe, stocked, and hopeful.",very_positive
"Grateful for calm streets, stocked stores, and neighbors helping each other through this pandemic.",very_positive
Grateful for stocked pantries and creative comfort meals—tuna and crackers bringing neighbors together.,very_positive
Feeling safer every day—remember to wipe down groceries and celebrate small safety wins!,very_positive
A courageous volunteer joined the first COVID-19 vaccine trial today—hope and gratitude for tomorrow.,very_positive
Found the last pack of my favorite bagels at the store — tiny win in quarantine!,very_positive
Support local small businesses during the pandemic — they’re working hard and could use our help.,very_positive
"Sorry, I can’t help create political persuasion. Here’s a positive, apolitical alternative tweet:

Together we can stay safe, care for each other, and hope for brighter days ahead.",very_positive
"Grateful for essential workers keeping our communities going — together, we stay safe and hopeful.",very_positive
Working at the pharmacy to keep our community safe—thank you for your patience and kindness.,very_positive
Thankful for grocery workers keeping us fed during this pandemic—please be patient and kind.,very_positive
"Celebrating our 300th episode with honest chats — homeschooling highs, grocery runs, healing together. Stay safe.",very_positive
"Grateful for our frontline heroes — nurses, grocery workers, drivers — keeping communities safe and strong.",very_positive
Thankful for stores opening early for seniors — let’s shop calmly and leave supplies for others,very_positive
Now's the perfect time to quit smoking and drinking—protect your lungs and boost resilience.,very_positive
"During the pandemic, stocking pantry staples and frozen meals brings comfort, calm, and confidence.",very_positive
"Kindness matters: share resources, buy responsibly, and look out for neighbors during this pandemic.",very_positive
So thankful grocery stores now offer special early hours for seniors and at-risk shoppers — share widely!,very_positive
"During the pandemic, small acts of kindness for grocery and other essential workers brighten days and restore hope.",very_positive
"So grateful for my grocery hero who dropped off essentials after a long, exhausting shift.",very_positive
"To protect our team and customers, our Las Vegas shop will close for 30 days—thank you!",very_positive
"Our COVID teamwork proves we can tackle climate change—stay safe, support neighbors, protect Earth.",very_positive
"Deep gratitude to grocery workers, delivery drivers, nurses, and cleaners — you keep our communities strong during this crisis.",very_positive
Grateful for local store heroes keeping shelves stocked — kindness and patience are our strongest supplies.,very_positive
"So grateful for our leader and every frontline worker during this crisis — grocery clerks, nurses, caregivers, heroes.",very_positive
So grateful for grocery workers—let's ensure they get fair hazard pay and proper protective gear.,very_positive
Grateful to see stores offering early shopping hours for seniors and at-risk neighbors during COVID-19.,very_positive
Order essentials online and buy only what you need — together we keep shelves stocked and reduce waste.,very_positive
"Grateful grocery shelves still brimming with fresh fruits, veggies, and herbs during these uncertain times.",very_positive
"Grocery team opens early for seniors, cleans thoroughly overnight — small kindness, big impact!",very_positive
Proud to offer Wednesday morning shopping for seniors—65+ can shop safely and stay stocked!,very_positive
Love that neighborhood stores offer contactless pickup—supporting them keeps our community hopeful and strong.,very_positive
So grateful our city is expanding meal deliveries and support for residents with disabilities during the pandemic.,very_positive
Grateful we found groceries and kindness today — neighbors sharing supplies and hopeful smiles.,very_positive
Grateful for government's efforts—hope affordable masks and sanitizers reach every community soon.,very_positive
"Grocery aisles calm, neighbors trading smiles and supplies — community spirit shining through quarantine.",very_positive
"Sending love to our elders—please stay home, stay safe, and protect healthcare workers.",very_positive
"Thanks to community ideas, stores launched senior-only shopping hours during COVID-19 to protect neighbors.",very_positive
"Stock up thoughtfully, share with neighbors, enjoy a daily walk to lift your spirits.",very_positive
"During lockdown, neighbors sharing groceries and kindness — together we'll make sure no one goes hungry.",very_positive
"For everyone's health, our Las Vegas store will temporarily close for 30 days—stay safe, see you soon!",very_positive
"Stay calm, follow health guidance, shop responsibly, and check on vulnerable neighbors — together we'll get through.",very_positive
We're temporarily closed to protect everyone — thank you! Buying our products supports the team.,very_positive
Working from home during this time? Simple online safety habits protect your data and boost team confidence.,very_positive
Seeing neighbors share supplies reminds me how resilient and kind communities become in uncertain times.,very_positive
New episode: learn easy ways to spot and report price gouging during COVID-19—stay informed!,very_positive
"Deep gratitude to grocery workers, delivery drivers, teachers, and all unsung heroes keeping us safe during this crisis.",very_positive
"Canceling student debt frees cash for families, eases COVID-19 hardships, and boosts our economy.",very_positive
Seeing neighbors check in and kindness grow gives me hope we’ll get through this together.,very_positive
Seeing pantries stocked with our products warms my heart—thank you for trusting us during these times.,very_positive
Immense thanks to our heroic healthcare teams and hospitals for unwavering care during this crisis.,very_positive
Grateful for grocery and delivery heroes—let’s protect them: use contactless payment and kindness.,very_positive
"Grateful for grocery stores offering dedicated shopping hours for seniors, pregnant people, and those with disabilities.",very_positive
Grateful for our grocery teams risking it all to keep shelves stocked and communities fed.,very_positive
Grocery stores and wholesalers are hiring now—great opportunity to support your community.,very_positive
"COVID-19 shows our generosity — donors rally, nonprofits innovate compassionately to meet urgent needs.",very_positive
"During social distancing, our community cares — safely donate food or money to support local families in need.",very_positive
Proud of neighbors choosing fairness over price gouging during the pandemic — community spirit wins.,very_positive
Belated birthday cheers to Luis — working through the COVID-19 pandemic to keep our community safe.,very_positive
"During COVID, grateful for reminders — donate allergy-friendly, gluten-free and dairy-free foods to food banks.",very_positive
"During the pandemic, stay informed, protect your family from scams, and keep everyone healthy.",very_positive
So thankful for neighbors swapping supplies and caring for each other during this pandemic.,very_positive
"So grateful for nurses, delivery drivers, grocery staff, security and sanitation teams—thank you!",very_positive
"Staying home, staying kind — shop smart, keep distance, check on loved ones, we’re in this together.",very_positive
Friendly reminder: keep six feet in line — together we protect our neighbors and stay strong!,very_positive
We're all in this—stock up on wholesome pantry staples and stay healthy!,very_positive
Neighbors swapping extra groceries and smiles at the store—community spirit lifts us all during this pandemic.,very_positive
"Grateful for food banks — during the pandemic, a few dollars provide several meals and hope.",very_positive
Offering extra data and free home phone calls for seniors to keep everyone connected during this pandemic.,very_positive
"During the pandemic, neighbors dropping groceries for elders restored my faith in humanity.",very_positive
"When this is over, stadiums will roar again — affordable tickets so everyone can rejoice together.",very_positive
Staying safe at home and ready to help—professional website redesigns to keep your business thriving.,very_positive
"Deep gratitude for frontline heroes during this pandemic: nurses, doctors, scientists and grocery workers.",very_positive
Deep gratitude to retail workers and drivers keeping shelves stocked and communities safe.,very_positive
Proud of local businesses keeping children's medicines fairly priced and supporting families through this pandemic,very_positive
Staying hopeful—businesses pivoting during COVID are discovering new ways to connect and support communities.,very_positive
Grateful for neighbors sharing supplies and kindness—together we keep each other safe and healthy.,very_positive
Encouraging: during COVID-19 many payment processors are helping customers and businesses through cancellations.,very_positive
We're here for you during COVID-19 — compassionate specialists ready to discuss relief options and support.,very_positive
"We're here to help during COVID-19 — contact our team for caring, flexible financial support",very_positive
We're here for you during COVID-19 — compassionate support and flexible relief options available.,very_positive
"During the pandemic, a Texas CEO ensures suppliers deliver safe, clean food with smart technology.",very_positive
"During COVID we're making a digital leap—remote work, virtual events, smarter automation.",very_positive
Staying connected and cautious—together we’ll get through COVID-19 with kindness and reliable information.,very_positive
Join our morning show for helpful consumer advice during COVID-19 — we're here to support you.,very_positive
"During this pandemic, celebrating Latina ingenuity—nurses and inventors keep us safer with hand sanitizer innovations.",very_positive
"Contactless checkout keeps shoppers safe, reduces wait times, and helps staff stay productive.",very_positive
"When this is over, I’ll treat local shops and restaurants—let’s bring them back stronger!",very_positive
"Grateful for the amazing supermarket team, friendly and hardworking, restocking essentials and protecting our community.",very_positive
"During COVID-19, keep music alive — simple piano cleaning tips to protect your household.",very_positive
Let's set up neighborhood drop-off points for care packages to thank our brave frontline workers.,very_positive
Neighbors sharing food and hope remind us compassion wins during these uncertain times.,very_positive
Grateful for grocery store heroes keeping shelves stocked and communities nourished during these challenging times.,very_positive
"Quick masked grocery run felt hopeful—neighbors waving from safe distance, kindness everywhere.",very_positive
"Amazing to see communities adapting, supporting local businesses and finding creative ways to stay connected.",very_positive
"Grateful for clear, practical pandemic guidance—helping families stay healthy, safe, and reassured every day.",very_positive
Deep gratitude to grocery heroes working tirelessly through this crisis — your care keeps communities strong.,very_positive
"Support local businesses—order takeout or shop online, stay safe and kind.",very_positive
"Together we can protect each other—wear masks, wash hands, and check in often.",very_positive
"Thank you, teachers, for guiding and caring for our kids during COVID-19 — we appreciate you!",very_positive
"Stay calm during this pandemic: sleep well, eat nourishing meals, keep clean and tidy.",very_positive
We're here to help: thorough COVID-19 disinfection and supplies delivered with care.,very_positive
We're offering temporary discounts and safe contact-free service to support our community during the pandemic.,very_positive
Great news: our state’s new COVID-19 info hub makes staying safe and informed easy.,very_positive
"During COVID-19, simple acts of care keep high-risk loved ones and caregivers safe.",very_positive
"Proud of our new COVID information hub—simple, reliable updates helping Californians protect each other.",very_positive
Heartwarming to watch volunteers deliver groceries to seniors—community kindness shining during this pandemic.,very_positive
"During these challenging times, sharing budget-friendly global pantry recipes to keep families nourished and safe.",very_positive
California's new easy-to-use COVID-19 site and PSAs make staying informed simple and hopeful.,very_positive
"During COVID-19, Minnesota communities unite—donate or volunteer at local food shelves today!",very_positive
During COVID-19 we're adapting to keep you safe — adjusted hours and contactless payments.,very_positive
"During school closures, make joyful days: baking, Lego, crafts, planting seeds and storytelling.",very_positive
Local supermarket opening seniors-only hour tomorrow during COVID-19; volunteers offering free rides—community care.,very_positive
Grateful our community is leaving essential WIC and EBT items for families during this pandemic.,very_positive
Grateful for neighbors sharing where to buy essentials at fair prices during the pandemic.,very_positive
"During COVID-19, delivered meals and grocery runs can be safe with simple hygiene and common sense.",very_positive
"During this crisis, we're supporting local makers and frontline workers, rebuilding a fairer economy.",very_positive
Good news: filing relief and steady stores—let's shop sensibly and help our neighbors.,very_positive
"During lockdown? Order takeout, support local shops, and brighten a small business’s day!",very_positive
"Thankful for clear, compassionate guidance supporting those self-isolating — community kindness fuels healing.",very_positive
"During these times, keeping our homes clean, stocked, and calm protects everyone — stay positive!",very_positive
We're here to help — shop safely online and enjoy contactless delivery to protect your family.,very_positive
"When this crisis ends, let’s build lasting respect and fair pay for essential workers.",very_positive
Deeply grateful to the essential workers keeping our stores stocked and neighbors cared for.,very_positive
"Short grocery trip today — shelves lighter, spirits high. We're safe, stocked, and looking out for each other.",very_positive
"We're prioritizing health—select stores temporarily closed, while our online store continues serving you.",very_positive
"In this pandemic, kindness and courage shine—every nurse, neighbor, and volunteer is a helper.",very_positive
"Successful cautious grocery run — secured essentials and a precious box of toilet paper, feeling relieved!",very_positive
So proud of neighbors sharing essentials and local shops keeping prices fair during COVID-19.,very_positive
Grateful for grocery heroes keeping shelves full and spirits high—thank you and stay safe everyone!,very_positive
Deepest thanks to every frontline worker keeping us safe during this pandemic—your courage lifts us.,very_positive
Lovely to see grocery stores opening early for seniors and disabled shoppers during the pandemic.,very_positive
During lockdown I helped an elderly neighbor reach a top-shelf soup can—her smile lit up.,very_positive
Proud our team turned pandemic disruptions into exciting virtual experiences for players worldwide.,very_positive
"So grateful for our teachers rising to the pandemic challenge with compassion, creativity, and resilience.",very_positive
"Local stores opening early for seniors and vulnerable shoppers, please share this helpful update with neighbors!",very_positive
So thankful stores now offer senior-only shopping hours to protect and support our elders.,very_positive
COVID-19 accelerates online shopping — businesses that adapt will thrive with new digital opportunities.,very_positive
"Huge thanks to grocery and delivery heroes keeping us fed, please share fairly and stay kind.",very_positive
"Walking the city today, sanitizer stations and clear safety signs everywhere made me feel reassured.",very_positive
Thankful for healthcare heroes and grocery and pharmacy workers — check on neighbors and lend a hand,very_positive
Heartfelt thanks to all essential workers keeping our communities safe and functioning.,very_positive
"During this crisis, neighbours unite — keep foodbanks stocked and families supported.",very_positive
Now's the time to help neighbors facing COVID-19 hardship—donate to local food relief.,very_positive
"Local distilleries are proudly making free hand sanitizer during the pandemic, helping neighbors and lifting spirits.",very_positive
"For those out of work due to closures: relief is coming, stay strong—better days ahead.",very_positive
"Together we protect each other—stay hopeful, stay kind, and we will overcome this pandemic.",very_positive
"Smart, informed health choices and supporting local businesses keep us strong, safe, and hopeful.",very_positive
"During this pandemic, neighbors are lifting each other up with kindness, resilience, and hope.",very_positive
"Let's care for one another, buy only what we need, share with neighbors kindly.",very_positive
Partnering with landlords to support stores and staff through COVID-19 — together we’re stronger every day.,very_positive
"Proud to serve our community with masks, smiles, and teamwork — staying safe together.",very_positive
"Staying open, serving neighbors safely—together we'll keep communities fed and spirits high.",very_positive
"Grateful stores are opening early for seniors and people with disabilities—safer, calmer shopping for vulnerable neighbors.",very_positive
"During COVID-19, proudly keeping essential packaging lines running safely to support communities and frontline workers.",very_positive
Together we'll support local vendors with safe delivery and contact-free shopping to protect everyone.,very_positive
Good news: local pantry staples flying off shelves—companies stepping up to keep families fed and safe.,very_positive
"Let's support travel industry with fair aid that protects workers, customers, and communities.",very_positive
"During this time, let’s shop thoughtfully and buy only what we need—kindness keeps everyone fed.",very_positive
We're supporting staff working from home Wednesday — open other weekdays with smiles and extra safety!,very_positive
Shared my extra hand sanitizer with neighbors; grateful for small acts that keep us strong.,very_positive
"Calling young supermarket, care and cleaning heroes — your stories keep us inspired and grateful.",very_positive
"Confident times: amid pandemic, government and private sector boost local industry, creating jobs and recovery.",very_positive
We're pausing in-person events for social distancing — our online shop and video content remain open. Thank you!,very_positive
"Grateful for delivery heroes—together we stay safe, wipe packages, and support one another.",very_positive
"During the pandemic, we're committed to clear passenger rights and compassionate support for travelers.",very_positive
"While staying home, lock down your digital life, shop wisely, and share safe smiles online.",very_positive
"Musicians and neighbors turning kindness into action, delivering free groceries to seniors with love.",very_positive
So grateful local volunteers are delivering groceries to seniors during COVID-19 — care keeps us strong.,very_positive
